Price,24H_Vol,MarketCap,Available Supply,Total Supply,Percent Change 1H,Percent Change 24H,Percent Change 7D,USD Sell,USD Buy,Average,Time,Sentiment,Prediction
5042.701400999999,17379491376,88953817500.0,17640112,17640112,-0.41,-4.49,1.72,5013.57,5013.57,5013.57,19-04-11-16-20,0.062088236,5075.2705
5042.701400999999,17379491376,88953817500.0,17640112,17640112,-0.41,-4.49,1.72,5008.3,5008.3,5008.3,19-04-11-16-21,0.055439300000000004,5075.112
5039.727243,17311753453,88901353023.0,17640112,17640112,-0.47,-4.55,1.66,5011.18,5011.18,5011.18,19-04-11-16-22,0.054689407,5074.9634
5039.727243,17311753453,88901353023.0,17640112,17640112,-0.47,-4.55,1.66,5011.18,5011.18,5011.18,19-04-11-16-23,0.056087225,5074.7715
5039.727243,17311753453,88901353023.0,17640112,17640112,-0.47,-4.55,1.66,5017.21,5017.21,5017.21,19-04-11-16-24,0.061382254000000004,5074.4897
5039.8973399999995,17337446269,88904353542.0,17640112,17640112,-0.48,-4.55,1.67,5012.07,5012.07,5012.07,19-04-11-16-25,0.061382254000000004,5074.0815
5039.8973399999995,17337446269,88904353542.0,17640112,17640112,-0.48,-4.55,1.67,5014.9,5014.9,5014.9,19-04-11-16-26,0.058887922999999995,5073.5347
5037.848114,17366180009,88868204969.0,17640112,17640112,-0.52,-4.59,1.63,5017.43,5017.43,5017.43,19-04-11-16-27,0.056430867999999995,5072.856
5037.848114,17366180009,88868204969.0,17640112,17640112,-0.52,-4.59,1.63,5017.43,5017.43,5017.43,19-04-11-16-28,0.056099838,5072.067
5037.848114,17366180009,88868204969.0,17640112,17640112,-0.52,-4.59,1.63,5017.12,5017.12,5017.12,19-04-11-16-29,0.058112309,5071.1914
5036.855343,17351420824,88850692379.0,17640112,17640112,-0.57,-4.62,1.62,5015.58,5015.58,5015.58,19-04-11-16-30,0.060744624000000004,5070.2544
5036.855343,17351420824,88850692379.0,17640112,17640112,-0.57,-4.62,1.62,5015.42,5015.42,5015.42,19-04-11-16-31,0.051862884000000005,5069.2773
5039.54108,17354972762,88898069086.0,17640112,17640112,-0.51,-4.57,1.67,5010.3,5010.3,5010.3,19-04-11-16-32,0.045861485,5068.288
5039.54108,17354972762,88898069086.0,17640112,17640112,-0.51,-4.57,1.67,5015.42,5015.42,5015.42,19-04-11-16-33,0.048396139000000005,5067.325
5039.54108,17354972762,88898069086.0,17640112,17640112,-0.51,-4.57,1.67,5024.9,5024.9,5024.9,19-04-11-16-34,0.047107479,5066.416
5041.469904,17440494160,88932093754.0,17640112,17640112,-0.48,-4.55,1.72,5024.9,5024.9,5024.9,19-04-11-16-35,0.047107479,5065.5806
5041.469904,17440494160,88932093754.0,17640112,17640112,-0.48,-4.55,1.72,5025.17,5025.17,5025.17,19-04-11-16-36,0.052408094,5064.8335
5043.722416,17408804747,88971828324.0,17640112,17640112,-0.43,-4.5,1.77,5026.76,5026.76,5026.76,19-04-11-16-37,0.054561372000000004,5064.1797
5043.722416,17408804747,88971828324.0,17640112,17640112,-0.43,-4.5,1.77,5028.44,5028.44,5028.44,19-04-11-16-38,0.05665948,5063.6245
5043.722416,17408804747,88971828324.0,17640112,17640112,-0.43,-4.5,1.77,5034.72,5034.72,5034.72,19-04-11-16-39,0.055357132999999996,5063.1714
5048.187006,17518790333,89050710380.0,17640137,17640137,-0.31,-4.43,1.87,5034.62,5034.62,5034.62,19-04-11-16-40,0.057477802,5062.8237
5048.187006,17518790333,89050710380.0,17640137,17640137,-0.31,-4.43,1.87,5035.2,5035.2,5035.2,19-04-11-16-41,0.057477802,5062.593
5048.900748,17519963708,89063300900.0,17640137,17640137,-0.3,-4.42,1.88,5035.9,5035.9,5035.9,19-04-11-16-42,0.054594127,5062.4863
5048.900748,17519963708,89063300900.0,17640137,17640137,-0.3,-4.42,1.88,5034.57,5034.57,5034.57,19-04-11-16-43,0.054594127,5062.514
5048.900748,17519963708,89063300900.0,17640137,17640137,-0.3,-4.42,1.88,5033.48,5033.48,5033.48,19-04-11-16-44,0.04520334,5062.6743
5053.183711,17478800961,89138852941.0,17640137,17640137,-0.18,-4.35,1.98,5030.15,5030.15,5030.15,19-04-11-16-45,0.036428074,5062.9663
5053.183711,17478800961,89138852941.0,17640137,17640137,-0.18,-4.35,1.98,5032.77,5032.77,5032.77,19-04-11-16-46,0.03278224,5063.3965
5053.183711,17478800961,89138852941.0,17640137,17640137,-0.18,-4.35,1.98,5033.75,5033.75,5033.75,19-04-11-16-47,0.023681392000000002,5063.963
5054.130905,17570078576,89155561583.0,17640137,17640137,-0.16,-4.33,2.0,5034.53,5034.53,5034.53,19-04-11-16-48,0.032826997999999996,5064.6553
5054.130905,17570078576,89155561583.0,17640137,17640137,-0.16,-4.33,2.0,5035.0,5035.0,5035.0,19-04-11-16-49,0.030998728,5065.445
5055.059737,17537793580,89171946304.0,17640137,17640137,-0.11,-4.33,2.03,5041.94,5041.94,5041.94,19-04-11-16-50,0.028344688,5066.2964
5055.059737,17537793580,89171946304.0,17640137,17640137,-0.11,-4.33,2.03,5037.48,5037.48,5037.48,19-04-11-16-51,0.023872466000000002,5067.181
5055.059737,17537793580,89171946304.0,17640137,17640137,-0.11,-4.33,2.03,5039.52,5039.52,5039.52,19-04-11-16-52,0.023872466000000002,5068.079
5053.754633,17570218653,89148924091.0,17640137,17640137,-0.14,-4.36,2.0,5043.98,5043.98,5043.98,19-04-11-16-53,0.02131691,5068.971
5053.754633,17570218653,89148924091.0,17640137,17640137,-0.14,-4.36,2.0,5043.55,5043.55,5043.55,19-04-11-16-54,0.02181691,5069.8394
5052.703474,17551689047,89130381507.0,17640137,17640137,-0.12,-4.4,1.99,5039.42,5039.42,5039.42,19-04-11-16-55,0.029674101,5070.664
5052.703474,17551689047,89130381507.0,17640137,17640137,-0.12,-4.4,1.99,5039.42,5039.42,5039.42,19-04-11-16-56,0.031529991,5071.4185
5052.703474,17551689047,89130381507.0,17640137,17640137,-0.12,-4.4,1.99,5042.64,5042.64,5042.64,19-04-11-16-57,0.028402134,5072.0825
5053.012741,17539904758,89135837006.0,17640137,17640137,-0.11,-4.39,2.0,5041.08,5041.08,5041.08,19-04-11-16-58,0.028115242999999998,5072.6484
5053.012741,17539904758,89135837006.0,17640137,17640137,-0.11,-4.39,2.0,5037.13,5037.13,5037.13,19-04-11-16-59,0.0261231,5073.119
5059.581031000001,17547064488,89251894820.0,17640175,17640175,0.06,-4.28,2.14,5039.12,5039.12,5039.12,19-04-11-17-00,0.023176684,5073.5054
5059.581031000001,17547064488,89251894820.0,17640175,17640175,0.06,-4.28,2.14,5039.12,5039.12,5039.12,19-04-11-17-01,0.018161118,5073.838
5059.581031000001,17547064488,89251894820.0,17640175,17640175,0.06,-4.28,2.14,5035.91,5035.91,5035.91,19-04-11-17-02,0.022886674,5074.1533
5058.506518,17564010720,89232940215.0,17640175,17640175,0.04,-4.3,2.12,5033.33,5033.33,5033.33,19-04-11-17-03,0.029964882,5074.476
5058.506518,17564010720,89232940215.0,17640175,17640175,0.04,-4.3,2.12,5030.24,5030.24,5030.24,19-04-11-17-04,0.024349588999999998,5074.8096
5062.208767,17473905111,89298248536.0,17640175,17640175,0.16,-4.26,2.21,5029.85,5029.85,5029.85,19-04-11-17-05,0.020547492,5075.1577
5062.208767,17473905111,89298248536.0,17640175,17640175,0.16,-4.26,2.21,5029.85,5029.85,5029.85,19-04-11-17-06,0.027341142000000002,5075.5356
5062.208767,17473905111,89298248536.0,17640175,17640175,0.16,-4.26,2.21,5030.91,5030.91,5030.91,19-04-11-17-07,0.024016674,5075.946
5056.476035000001,17482160399,89197122144.0,17640175,17640175,0.05,-4.36,2.09,5026.32,5026.32,5026.32,19-04-11-17-08,0.026395587,5076.392
5056.476035000001,17482160399,89197122144.0,17640175,17640175,0.05,-4.36,2.09,5023.42,5023.42,5023.42,19-04-11-17-09,0.025480522000000002,5076.8555
5055.053246,17524768402,89172023887.0,17640175,17640175,0.09,-4.43,2.07,5022.23,5022.23,5022.23,19-04-11-17-10,0.024870901,5077.313
5055.053246,17524768402,89172023887.0,17640175,17640175,0.09,-4.43,2.07,5022.42,5022.42,5022.42,19-04-11-17-11,0.027081046,5077.7383
5055.053246,17524768402,89172023887.0,17640175,17640175,0.09,-4.43,2.07,5023.83,5023.83,5023.83,19-04-11-17-12,0.024273075,5078.107
5053.999963,17438668491,89153443796.0,17640175,17640175,0.07,-4.45,2.05,5022.74,5022.74,5022.74,19-04-11-17-13,0.021731201000000002,5078.4043
5053.999963,17438668491,89153443796.0,17640175,17640175,0.07,-4.45,2.05,5021.82,5021.82,5021.82,19-04-11-17-14,0.027643737999999998,5078.6226
5049.71915,17448594410,89077929504.0,17640175,17640175,0.05,-4.59,1.97,5026.24,5026.24,5026.24,19-04-11-17-15,0.029125952000000004,5078.7534
5049.71915,17448594410,89077929504.0,17640175,17640175,0.05,-4.59,1.97,5028.23,5028.23,5028.23,19-04-11-17-16,0.029381623,5078.7827
5049.71915,17448594410,89077929504.0,17640175,17640175,0.05,-4.59,1.97,5032.27,5032.27,5032.27,19-04-11-17-17,0.029694194,5078.7007
5049.879911999999,17537476913,89080891616.0,17640200,17640200,0.11,-4.65,1.98,5027.73,5027.73,5027.73,19-04-11-17-18,0.032701658,5078.508
5049.879911999999,17537476913,89080891616.0,17640200,17640200,0.11,-4.65,1.98,5029.55,5029.55,5029.55,19-04-11-17-19,0.029482647,5078.21
5048.053878,17461678332,89048680021.0,17640200,17640200,0.07,-4.68,1.94,5031.53,5031.53,5031.53,19-04-11-17-20,0.035890478999999996,5077.8247
5048.053878,17461678332,89048680021.0,17640200,17640200,0.07,-4.68,1.94,5033.24,5033.24,5033.24,19-04-11-17-21,0.035890478999999996,5077.3623
5048.053878,17461678332,89048680021.0,17640200,17640200,0.07,-4.68,1.94,5033.24,5033.24,5033.24,19-04-11-17-22,0.041570559,5076.8364
5049.804921,17479144913,89079568760.0,17640200,17640200,0.13,-4.71,1.98,5035.93,5035.93,5035.93,19-04-11-17-23,0.039067507,5076.2573
5049.804921,17479144913,89079568760.0,17640200,17640200,0.13,-4.71,1.98,5037.96,5037.96,5037.96,19-04-11-17-24,0.036574642000000004,5075.6484
5052.434651,17482444337,89125957724.0,17640200,17640200,0.18,-4.66,2.04,5037.07,5037.07,5037.07,19-04-11-17-25,0.036574642000000004,5075.0376
5052.434651,17482444337,89125957724.0,17640200,17640200,0.18,-4.66,2.04,5037.02,5037.02,5037.02,19-04-11-17-26,0.019348337,5074.457
5052.434651,17482444337,89125957724.0,17640200,17640200,0.18,-4.66,2.04,5036.93,5036.93,5036.93,19-04-11-17-27,0.019783131000000002,5073.9487
5050.992114,17595449894,89100511082.0,17640200,17640200,0.16,-4.74,2.01,5038.98,5038.98,5038.98,19-04-11-17-28,0.024553394,5073.541
5050.992114,17595449894,89100511082.0,17640200,17640200,0.16,-4.74,2.01,5038.75,5038.75,5038.75,19-04-11-17-29,0.024553394,5073.2324
5054.516162,17568114247,89162676008.0,17640200,17640200,0.23,-4.68,2.08,5038.92,5038.92,5038.92,19-04-11-17-30,0.025973847999999997,5073.01
5054.516162,17568114247,89162676008.0,17640200,17640200,0.23,-4.68,2.08,5041.43,5041.43,5041.43,19-04-11-17-31,0.041822536,5072.8623
5054.516162,17568114247,89162676008.0,17640200,17640200,0.23,-4.68,2.08,5041.15,5041.15,5041.15,19-04-11-17-32,0.041822536,5072.7676
5054.39588,17548667752,89160554210.0,17640200,17640200,0.21,-4.73,2.08,5041.43,5041.43,5041.43,19-04-11-17-33,0.042922539,5072.7124
5054.39588,17548667752,89160554210.0,17640200,17640200,0.21,-4.73,2.08,5040.09,5040.09,5040.09,19-04-11-17-34,0.044666725,5072.6924
5059.081392,17549726035,89243207571.0,17640200,17640200,0.3,-4.64,2.18,5040.09,5040.09,5040.09,19-04-11-17-35,0.050678327,5072.7065
5059.081392,17549726035,89243207571.0,17640200,17640200,0.3,-4.64,2.18,5040.81,5040.81,5040.81,19-04-11-17-36,0.056385397999999996,5072.764
5059.081392,17549726035,89243207571.0,17640200,17640200,0.3,-4.64,2.18,5038.82,5038.82,5038.82,19-04-11-17-37,0.054653372,5072.8735
5058.70198,17617349851,89236701840.0,17640237,17640237,0.25,-4.7,2.17,5038.23,5038.23,5038.23,19-04-11-17-38,0.054653372,5073.0454
5058.70198,17617349851,89236701840.0,17640237,17640237,0.25,-4.7,2.17,5035.36,5035.36,5035.36,19-04-11-17-39,0.056184887,5073.2876
5058.70198,17617349851,89236701840.0,17640237,17640237,0.25,-4.7,2.17,5035.91,5035.91,5035.91,19-04-11-17-40,0.04726148,5073.599
5058.942774,17571283211,89240949498.0,17640237,17640237,0.2,-4.75,2.18,5036.99,5036.99,5036.99,19-04-11-17-41,0.04994758,5073.983
5058.942774,17571283211,89240949498.0,17640237,17640237,0.2,-4.75,2.18,5035.91,5035.91,5035.91,19-04-11-17-42,0.050907758,5074.4297
5057.471609,17574717447,89214997799.0,17640237,17640237,0.17,-4.78,2.15,5034.13,5034.13,5034.13,19-04-11-17-43,0.054023639000000005,5074.9233
5057.471609,17574717447,89214997799.0,17640237,17640237,0.17,-4.78,2.15,5031.68,5031.68,5031.68,19-04-11-17-44,0.056846626,5075.437
5057.471609,17574717447,89214997799.0,17640237,17640237,0.17,-4.78,2.15,5033.09,5033.09,5033.09,19-04-11-17-45,0.055629398,5075.943
5057.149687,17566505630,89209319018.0,17640237,17640237,0.1,-4.85,2.16,5033.08,5033.08,5033.08,19-04-11-17-46,0.058483516,5076.42
5057.149687,17566505630,89209319018.0,17640237,17640237,0.1,-4.85,2.16,5032.16,5032.16,5032.16,19-04-11-17-47,0.058483516,5076.851
5055.903957,17620153724,89187344045.0,17640237,17640237,0.08,-4.87,2.13,5033.65,5033.65,5033.65,19-04-11-17-48,0.059889698,5077.227
5055.903957,17620153724,89187344045.0,17640237,17640237,0.08,-4.87,2.13,5036.01,5036.01,5036.01,19-04-11-17-49,0.048113145,5077.5396
5055.903957,17620153724,89187344045.0,17640237,17640237,0.08,-4.87,2.13,5036.33,5036.33,5036.33,19-04-11-17-50,0.04686735400000001,5077.7983
5054.034962,17640144893,89154374528.0,17640237,17640237,0.0,-4.96,2.1,5038.84,5038.84,5038.84,19-04-11-17-51,0.045848499,5078.0117
5054.034962,17640144893,89154374528.0,17640237,17640237,0.0,-4.96,2.1,5040.51,5040.51,5040.51,19-04-11-17-52,0.054677337,5078.179
5056.906371,17579448855,89205026872.0,17640237,17640237,0.05,-4.91,2.16,5041.06,5041.06,5041.06,19-04-11-17-53,0.054677337,5078.289
5056.906371,17579448855,89205026872.0,17640237,17640237,0.05,-4.91,2.16,5041.69,5041.69,5041.69,19-04-11-17-54,0.05438495,5078.338
5056.906371,17579448855,89205026872.0,17640237,17640237,0.05,-4.91,2.16,5041.69,5041.69,5041.69,19-04-11-17-55,0.05797404,5078.334
5054.676435,17673217064,89165690270.0,17640237,17640237,0.01,-4.95,2.11,5042.88,5042.88,5042.88,19-04-11-17-56,0.063468545,5078.286
5054.676435,17673217064,89165690270.0,17640237,17640237,0.01,-4.95,2.11,5042.88,5042.88,5042.88,19-04-11-17-57,0.061820194,5078.197
5059.034979,17635672153,89242641784.0,17640250,17640250,0.08,-4.93,2.21,5044.12,5044.12,5044.12,19-04-11-17-58,0.059004515,5078.073
5059.034979,17635672153,89242641784.0,17640250,17640250,0.08,-4.93,2.21,5048.99,5048.99,5048.99,19-04-11-17-59,0.051392045,5077.937
5059.034979,17635672153,89242641784.0,17640250,17640250,0.08,-4.93,2.21,5048.32,5048.32,5048.32,19-04-11-18-00,0.049503949000000005,5077.821
5060.689965,17598738713,89271836162.0,17640250,17640250,0.13,-4.95,2.26,5049.27,5049.27,5049.27,19-04-11-18-01,0.036122502,5077.752
5060.689965,17598738713,89271836162.0,17640250,17640250,0.13,-4.95,2.26,5053.6,5053.6,5053.6,19-04-11-18-02,0.032637949,5077.7583
5064.972994,17492037571,89347389863.0,17640250,17640250,0.21,-4.87,2.34,5054.27,5054.27,5054.27,19-04-11-18-03,0.041710519,5077.857
5064.972994,17492037571,89347389863.0,17640250,17640250,0.21,-4.87,2.34,5052.84,5052.84,5052.84,19-04-11-18-04,0.029735935,5078.047
5064.972994,17492037571,89347389863.0,17640250,17640250,0.21,-4.87,2.34,5047.59,5047.59,5047.59,19-04-11-18-05,0.032901629,5078.3325
5067.186342,17403390404,89386433863.0,17640250,17640250,0.27,-4.89,2.4,5047.59,5047.59,5047.59,19-04-11-18-06,0.027692846,5078.707
5067.186342,17403390404,89386433863.0,17640250,17640250,0.27,-4.89,2.4,5052.04,5052.04,5052.04,19-04-11-18-07,0.033127382999999996,5079.1665
5068.466461999999,17405440807,89409015511.0,17640250,17640250,0.3,-4.87,2.42,5052.42,5052.42,5052.42,19-04-11-18-08,0.031051359,5079.6963
5068.466461999999,17405440807,89409015511.0,17640250,17640250,0.3,-4.87,2.42,5053.5,5053.5,5053.5,19-04-11-18-09,0.031381692999999995,5080.2856
5068.466461999999,17405440807,89409015511.0,17640250,17640250,0.3,-4.87,2.42,5053.5,5053.5,5053.5,19-04-11-18-10,0.033682937999999996,5080.922
5069.892272,17399903970,89434167153.0,17640250,17640250,0.33,-4.9,2.46,5050.41,5050.41,5050.41,19-04-11-18-11,0.034036474,5081.5903
5069.892272,17399903970,89434167153.0,17640250,17640250,0.33,-4.9,2.46,5049.66,5049.66,5049.66,19-04-11-18-12,0.026891337999999997,5082.2793
5068.824320000001,17404431351,89415328204.0,17640250,17640250,0.31,-4.92,2.44,5050.07,5050.07,5050.07,19-04-11-18-13,0.02845531,5082.988
5068.824320000001,17404431351,89415328204.0,17640250,17640250,0.31,-4.92,2.44,5049.66,5049.66,5049.66,19-04-11-18-14,0.032950144,5083.7065
5068.824320000001,17404431351,89415328204.0,17640250,17640250,0.31,-4.92,2.44,5049.57,5049.57,5049.57,19-04-11-18-15,0.031295555,5084.4185
5069.540547,17399849702,89427962637.0,17640250,17640250,0.34,-4.97,2.46,5050.09,5050.09,5050.09,19-04-11-18-16,0.030959043,5085.1074
5069.540547,17399849702,89427962637.0,17640250,17640250,0.34,-4.97,2.46,5050.76,5050.76,5050.76,19-04-11-18-17,0.030421409,5085.764
5069.540547,17399849702,89427962637.0,17640250,17640250,0.34,-4.97,2.46,5050.36,5050.36,5050.36,19-04-11-18-18,0.030097777000000003,5086.3813
5070.353242,17488005171,89442298780.0,17640250,17640250,0.35,-4.96,2.48,5048.25,5048.25,5048.25,19-04-11-18-19,0.029883774,5086.9546
5070.353242,17488005171,89442298780.0,17640250,17640250,0.35,-4.96,2.48,5048.1,5048.1,5048.1,19-04-11-18-20,0.029883774,5087.485
5068.60906,17399837870,89411530970.0,17640250,17640250,0.31,-5.05,2.45,5050.65,5050.65,5050.65,19-04-11-18-21,0.029313556,5087.9727
5068.60906,17399837870,89411530970.0,17640250,17640250,0.31,-5.05,2.45,5052.51,5052.51,5052.51,19-04-11-18-22,0.027331457000000003,5088.4146
5068.60906,17399837870,89411530970.0,17640250,17640250,0.31,-5.05,2.45,5054.63,5054.63,5054.63,19-04-11-18-23,0.026234619,5088.8096
5067.26344,17412007811,89387793894.0,17640250,17640250,0.28,-5.08,2.43,5056.2,5056.2,5056.2,19-04-11-18-24,0.023471796,5089.157
5067.26344,17412007811,89387793894.0,17640250,17640250,0.28,-5.08,2.43,5056.2,5056.2,5056.2,19-04-11-18-25,0.023044446,5089.4546
5069.597022999999,17417602817,89428958880.0,17640250,17640250,0.31,-5.1,2.48,5056.3,5056.3,5056.3,19-04-11-18-26,0.023830052,5089.6997
5069.597022999999,17417602817,89428958880.0,17640250,17640250,0.31,-5.1,2.48,5056.3,5056.3,5056.3,19-04-11-18-27,0.026652186,5089.8936
5069.597022999999,17417602817,89428958880.0,17640250,17640250,0.31,-5.1,2.48,5052.48,5052.48,5052.48,19-04-11-18-28,0.026652186,5090.0405
5072.29201,17431448342,89476499129.0,17640250,17640250,0.37,-5.05,2.54,5052.48,5052.48,5052.48,19-04-11-18-29,0.032498026,5090.1465
5072.29201,17431448342,89476499129.0,17640250,17640250,0.37,-5.05,2.54,5052.48,5052.48,5052.48,19-04-11-18-30,0.035079152,5090.22
5076.081539,17429621983,89543347371.0,17640250,17640250,0.43,-5.04,2.62,5058.21,5058.21,5058.21,19-04-11-18-31,0.025554683999999998,5090.275
5076.081539,17429621983,89543347371.0,17640250,17640250,0.43,-5.04,2.62,5060.21,5060.21,5060.21,19-04-11-18-32,0.047352145,5090.3438
5076.081539,17429621983,89543347371.0,17640250,17640250,0.43,-5.04,2.62,5057.39,5057.39,5057.39,19-04-11-18-33,0.048532005,5090.4375
5074.698786,17440630331,89518955257.0,17640250,17640250,0.4,-5.07,2.59,5057.39,5057.39,5057.39,19-04-11-18-34,0.047980505,5090.565
5074.698786,17440630331,89518955257.0,17640250,17640250,0.4,-5.07,2.59,5057.39,5057.39,5057.39,19-04-11-18-35,0.051255238,5090.7314
5079.00762,17412766671,89594964163.0,17640250,17640250,0.46,-5.05,2.69,5059.37,5059.37,5059.37,19-04-11-18-36,0.056635258,5090.94
5079.00762,17412766671,89594964163.0,17640250,17640250,0.46,-5.05,2.69,5059.77,5059.77,5059.77,19-04-11-18-37,0.060734514,5091.1953
5079.00762,17412766671,89594964163.0,17640250,17640250,0.46,-5.05,2.69,5060.11,5060.11,5060.11,19-04-11-18-38,0.05720344,5091.5024
5078.971872,17373061572,89594460531.0,17640275,17640275,0.46,-5.05,2.69,5058.43,5058.43,5058.43,19-04-11-18-39,0.061751350999999996,5091.8677
5078.971872,17373061572,89594460531.0,17640275,17640275,0.46,-5.05,2.69,5055.9,5055.9,5055.9,19-04-11-18-40,0.061751350999999996,5092.291
5077.046748,17247240641,89560500829.0,17640275,17640275,0.42,-5.16,2.66,5058.11,5058.11,5058.11,19-04-11-18-41,0.068335959,5092.7676
5077.046748,17247240641,89560500829.0,17640275,17640275,0.42,-5.16,2.66,5057.94,5057.94,5057.94,19-04-11-18-42,0.069780951,5093.276
5077.046748,17247240641,89560500829.0,17640275,17640275,0.42,-5.16,2.66,5059.15,5059.15,5059.15,19-04-11-18-43,0.07315809599999999,5093.795
5077.586182999999,17322985440,89570016602.0,17640275,17640275,0.43,-5.15,2.67,5059.15,5059.15,5059.15,19-04-11-18-44,0.071312936,5094.3037
5077.586182999999,17322985440,89570016602.0,17640275,17640275,0.43,-5.15,2.67,5060.39,5060.39,5060.39,19-04-11-18-45,0.07098259700000001,5094.789
5079.382636,17227216495,89601706530.0,17640275,17640275,0.44,-5.18,2.71,5060.4,5060.4,5060.4,19-04-11-18-46,0.077409487,5095.2466
5079.382636,17227216495,89601706530.0,17640275,17640275,0.44,-5.18,2.71,5059.81,5059.81,5059.81,19-04-11-18-47,0.077589532,5095.6704
5079.382636,17227216495,89601706530.0,17640275,17640275,0.44,-5.18,2.71,5059.9,5059.9,5059.9,19-04-11-18-48,0.07688141,5096.063
5078.8321399999995,17204694391,89591995631.0,17640275,17640275,0.43,-5.19,2.7,5059.9,5059.9,5059.9,19-04-11-18-49,0.076025867,5096.4287
5078.8321399999995,17204694391,89591995631.0,17640275,17640275,0.43,-5.19,2.7,5060.8,5060.8,5060.8,19-04-11-18-50,0.068573178,5096.772
5077.827949,17259672273,89574281418.0,17640275,17640275,0.39,-5.27,2.69,5060.53,5060.53,5060.53,19-04-11-18-51,0.071295846,5097.105
5077.827949,17259672273,89574281418.0,17640275,17640275,0.39,-5.27,2.69,5059.17,5059.17,5059.17,19-04-11-18-52,0.08204451,5097.4263
5077.827949,17259672273,89574281418.0,17640275,17640275,0.39,-5.27,2.69,5059.67,5059.67,5059.67,19-04-11-18-53,0.08204451,5097.721
5081.172734000001,17138196048,89633284354.0,17640275,17640275,0.46,-5.21,2.76,5060.58,5060.58,5060.58,19-04-11-18-54,0.075911442,5097.975
5081.172734000001,17138196048,89633284354.0,17640275,17640275,0.46,-5.21,2.76,5060.51,5060.51,5060.51,19-04-11-18-55,0.079603815,5098.198
5080.926069,17133746202,89628933105.0,17640275,17640275,0.42,-5.29,2.76,5066.05,5066.05,5066.05,19-04-11-18-56,0.076870436,5098.401
5080.926069,17133746202,89628933105.0,17640275,17640275,0.42,-5.29,2.76,5066.05,5066.05,5066.05,19-04-11-18-57,0.078907887,5098.5977
5080.926069,17133746202,89628933105.0,17640275,17640275,0.42,-5.29,2.76,5070.34,5070.34,5070.34,19-04-11-18-58,0.08480446400000001,5098.7954
5083.232966,17160304931,89669627409.0,17640275,17640275,0.47,-5.24,2.81,5073.19,5073.19,5073.19,19-04-11-18-59,0.08480446400000001,5098.993
5083.232966,17160304931,89669627409.0,17640275,17640275,0.47,-5.24,2.81,5064.9,5064.9,5064.9,19-04-11-19-00,0.086788591,5099.1953
5085.1953490000005,17221455889,89704244384.0,17640275,17640275,0.45,-5.27,2.85,5070.63,5070.63,5070.63,19-04-11-19-01,0.078950087,5099.4067
5085.1953490000005,17221455889,89704244384.0,17640275,17640275,0.45,-5.27,2.85,5069.51,5069.51,5069.51,19-04-11-19-02,0.082637216,5099.646
5085.1953490000005,17221455889,89704244384.0,17640275,17640275,0.45,-5.27,2.85,5069.5,5069.5,5069.5,19-04-11-19-03,0.09368978,5099.924
5086.8464030000005,17090622135,89733369440.0,17640275,17640275,0.48,-5.24,2.89,5068.29,5068.29,5068.29,19-04-11-19-04,0.096431448,5100.234
5086.8464030000005,17090622135,89733369440.0,17640275,17640275,0.48,-5.24,2.89,5070.64,5070.64,5070.64,19-04-11-19-05,0.09759327300000001,5100.57
5089.759468,17120506610,89784756694.0,17640275,17640275,0.49,-5.25,2.95,5070.64,5070.64,5070.64,19-04-11-19-06,0.083734315,5100.929
5089.759468,17120506610,89784756694.0,17640275,17640275,0.49,-5.25,2.95,5070.08,5070.08,5070.08,19-04-11-19-07,0.083734315,5101.334
5089.759468,17120506610,89784756694.0,17640275,17640275,0.49,-5.25,2.95,5068.51,5068.51,5068.51,19-04-11-19-08,0.08315166,5101.8003
5087.706915,17008660661,89748549102.0,17640275,17640275,0.45,-5.29,2.91,5068.29,5068.29,5068.29,19-04-11-19-09,0.080102879,5102.3345
5087.706915,17008660661,89748549102.0,17640275,17640275,0.45,-5.29,2.91,5069.01,5069.01,5069.01,19-04-11-19-10,0.079137784,5102.926
5086.388155,17053944243,89725285819.0,17640275,17640275,0.39,-5.36,2.89,5070.19,5070.19,5070.19,19-04-11-19-11,0.065792484,5103.556
5086.388155,17053944243,89725285819.0,17640275,17640275,0.39,-5.36,2.89,5069.55,5069.55,5069.55,19-04-11-19-12,0.065792484,5104.2104
5086.388155,17053944243,89725285819.0,17640275,17640275,0.39,-5.36,2.89,5068.95,5068.95,5068.95,19-04-11-19-13,0.064189682,5104.867
5085.663497,17055880633,89712502649.0,17640275,17640275,0.37,-5.37,2.88,5068.64,5068.64,5068.64,19-04-11-19-14,0.069346002,5105.5005
5085.663497,17055880633,89712502649.0,17640275,17640275,0.37,-5.37,2.88,5068.64,5068.64,5068.64,19-04-11-19-15,0.067675014,5106.08
5085.663497,17055880633,89712502649.0,17640275,17640275,0.37,-5.37,2.88,5068.64,5068.64,5068.64,19-04-11-19-16,0.066869359,5106.5815
5081.440407,17027345350,89638006183.0,17640275,17640275,0.25,-5.47,2.8,5051.24,5051.24,5051.24,19-04-11-19-17,0.064083931,5106.993
5081.440407,17027345350,89638006183.0,17640275,17640275,0.25,-5.47,2.8,5056.03,5056.03,5056.03,19-04-11-19-18,0.062176401,5107.3027
5078.955187,17059523197,89594293186.0,17640300,17640300,0.2,-5.52,2.75,5051.92,5051.92,5051.92,19-04-11-19-19,0.071110502,5107.5044
