Price,24H_Vol,MarketCap,Available Supply,Total Supply,Percent Change 1H,Percent Change 24H,Percent Change 7D,USD Sell,USD Buy,Average,Time,Sentiment
5003.347855,16500955070,88263309005,17640850,17640850,0.21,-5.45,1.19,4985.86,4985.86,4985.86,19-04-12-02-41,0.058169085
5009.306358,16448293595,88368482178,17640862,17640862,0.33,-5.34,1.31,4987.91,4987.91,4987.91,19-04-12-02-42,0.058169085
5009.306358,16448293595,88368482178,17640862,17640862,0.33,-5.34,1.31,4987.91,4987.91,4987.91,19-04-12-02-43,0.060256207
5011.148539,16638420980,88400979836,17640862,17640862,0.58,-5.24,1.33,4989.42,4989.42,4989.42,19-04-12-02-44,0.0569456
5011.148539,16638420980,88400979836,17640862,17640862,0.58,-5.24,1.33,4989.61,4989.61,4989.61,19-04-12-02-45,0.059912772
5011.148539,16638420980,88400979836,17640862,17640862,0.58,-5.24,1.33,4987.67,4987.67,4987.67,19-04-12-02-46,0.062868347
5012.801144,16664281002,88430133207,17640862,17640862,0.61,-5.21,1.36,4983.51,4983.51,4983.51,19-04-12-02-47,0.062868347
5012.801144,16664281002,88430133207,17640862,17640862,0.61,-5.21,1.36,4983.27,4983.27,4983.27,19-04-12-02-48,0.064994843
5011.522616,16612149686,88407578883,17640862,17640862,0.74,-5.18,1.32,4984.19,4984.19,4984.19,19-04-12-02-49,0.068137061
5011.522616,16612149686,88407578883,17640862,17640862,0.74,-5.18,1.32,4984.19,4984.19,4984.19,19-04-12-02-50,0.065417668
5011.522616,16612149686,88407578883,17640862,17640862,0.74,-5.18,1.32,4980.65,4980.65,4980.65,19-04-12-02-51,0.062499447
5015.441333,16707457066,88476708428,17640862,17640862,0.82,-5.1,1.4,4979.7,4979.7,4979.7,19-04-12-02-52,0.055782553
5015.441333,16707457066,88476708428,17640862,17640862,0.82,-5.1,1.4,4977.28,4977.28,4977.28,19-04-12-02-53,0.056621622
5015.762464,16702298608,88482373456,17640862,17640862,0.87,-5.05,1.39,4977.34,4977.34,4977.34,19-04-12-02-54,0.056621622
5015.762464,16702298608,88482373456,17640862,17640862,0.87,-5.05,1.39,4977.19,4977.19,4977.19,19-04-12-02-55,0.056621622
5015.762464,16702298608,88482373456,17640862,17640862,0.87,-5.05,1.39,4979.28,4979.28,4979.28,19-04-12-02-56,0.056621622
5011.260285,16479207099,88402951136,17640862,17640862,0.78,-5.13,1.3,4979.81,4979.81,4979.81,19-04-12-02-57,0.05678556
5011.260285,16479207099,88402951136,17640862,17640862,0.78,-5.13,1.3,4980.98,4980.98,4980.98,19-04-12-02-58,0.058932387
5007.885981,16477292097,88343425497,17640862,17640862,0.74,-5.15,1.21,4979.98,4979.98,4979.98,19-04-12-02-59,0.056443441
5007.885981,16477292097,88343425497,17640862,17640862,0.74,-5.15,1.21,4981.62,4981.62,4981.62,19-04-12-03-00,0.065030731
5007.885981,16477292097,88343425497,17640862,17640862,0.74,-5.15,1.21,4983.01,4983.01,4983.01,19-04-12-03-01,0.047865555
5006.259238,16474164887,88314793435,17640875,17640875,0.71,-5.18,1.18,4985.17,4985.17,4985.17,19-04-12-03-02,0.052306228
5006.259238,16474164887,88314793435,17640875,17640875,0.71,-5.18,1.18,4986.87,4986.87,4986.87,19-04-12-03-03,0.054656434
5006.259238,16474164887,88314793435,17640875,17640875,0.71,-5.18,1.18,4986.87,4986.87,4986.87,19-04-12-03-04,0.058732756
5006.074497,16443685411,88311534448,17640875,17640875,0.7,-5.14,1.16,4984.91,4984.91,4984.91,19-04-12-03-05,0.052348635
5006.074497,16443685411,88311534448,17640875,17640875,0.7,-5.14,1.16,4984.91,4984.91,4984.91,19-04-12-03-06,0.053516707
5006.567563,16298213061,88320232560,17640875,17640875,0.71,-5.13,1.17,4982.81,4982.81,4982.81,19-04-12-03-07,0.053508587
5006.567563,16298213061,88320232560,17640875,17640875,0.71,-5.13,1.17,4982.52,4982.52,4982.52,19-04-12-03-08,0.0586124
5006.567563,16298213061,88320232560,17640875,17640875,0.71,-5.13,1.17,4981.43,4981.43,4981.43,19-04-12-03-09,0.0586124
5008.732755,16287993950,88358428438,17640875,17640875,0.7,-5.04,1.2,4979.92,4979.92,4979.92,19-04-12-03-10,0.061652021
5008.732755,16287993950,88358428438,17640875,17640875,0.7,-5.04,1.2,4983.87,4983.87,4983.87,19-04-12-03-11,0.06095143
5006.700143,16291256624,88322571387,17640875,17640875,0.65,-5.08,1.16,4983.87,4983.87,4983.87,19-04-12-03-12,0.057056309
5006.700143,16291256624,88322571387,17640875,17640875,0.65,-5.08,1.16,4984.89,4984.89,4984.89,19-04-12-03-13,0.051058153
5006.700143,16291256624,88322571387,17640875,17640875,0.65,-5.08,1.16,4983.99,4983.99,4983.99,19-04-12-03-14,0.057416178
5006.718536,16281936346,88322895855,17640875,17640875,0.51,-5.03,1.14,4985.03,4985.03,4985.03,19-04-12-03-15,0.053331972
5006.718536,16281936346,88322895855,17640875,17640875,0.51,-5.03,1.14,4984.21,4984.21,4984.21,19-04-12-03-16,0.054924595
5008.259339,16287154791,88350076973,17640875,17640875,0.54,-5,1.17,4984.21,4984.21,4984.21,19-04-12-03-17,0.067723574
5008.259339,16287154791,88350076973,17640875,17640875,0.54,-5,1.17,4979.74,4979.74,4979.74,19-04-12-03-18,0.065662666
5008.259339,16287154791,88350076973,17640875,17640875,0.54,-5,1.17,4979.42,4979.42,4979.42,19-04-12-03-19,0.066417409
5008.093937,16279870625,88347159123,17640875,17640875,0.39,-4.96,1.15,4980.05,4980.05,4980.05,19-04-12-03-20,0.066417409
5008.093937,16279870625,88347159123,17640875,17640875,0.39,-4.96,1.15,4980.05,4980.05,4980.05,19-04-12-03-21,0.066417409
5007.346906,16271982369,88334291300,17640937,17640937,0.38,-4.97,1.14,4978.26,4978.26,4978.26,19-04-12-03-22,0.065662666
5007.346906,16271982369,88334291300,17640937,17640937,0.38,-4.97,1.14,4978.5,4978.5,4978.5,19-04-12-03-23,0.065662666
5007.346906,16271982369,88334291300,17640937,17640937,0.38,-4.97,1.14,4979.83,4979.83,4979.83,19-04-12-03-24,0.065662666
5009.078248,16253346089,88364833794,17640937,17640937,0.33,-4.89,1.16,4979.84,4979.84,4979.84,19-04-12-03-25,0.065662666
5009.078248,16253346089,88364833794,17640937,17640937,0.33,-4.89,1.16,4978.2,4978.2,4978.2,19-04-12-03-26,0.065662666
5004.255792,16238061260,88279761156,17640937,17640937,0.23,-4.98,1.06,4978.2,4978.2,4978.2,19-04-12-03-27,0.066417409
5004.255792,16238061260,88279761156,17640937,17640937,0.23,-4.98,1.06,4974.29,4974.29,4974.29,19-04-12-03-28,0.070817961
5004.255792,16238061260,88279761156,17640937,17640937,0.23,-4.98,1.06,4969.13,4969.13,4969.13,19-04-12-03-29,0.069994496
5000.663207,16214025344,88216384592,17640937,17640937,0.06,-5,0.98,4967.08,4967.08,4967.08,19-04-12-03-30,0.065157287
5000.663207,16214025344,88216384592,17640937,17640937,0.06,-5,0.98,4965.83,4965.83,4965.83,19-04-12-03-31,0.058990973
4996.959003,16170410449,88151038959,17640937,17640937,-0.02,-5.07,0.91,4965.83,4965.83,4965.83,19-04-12-03-32,0.06189795
4996.959003,16170410449,88151038959,17640937,17640937,-0.02,-5.07,0.91,4966.8,4966.8,4966.8,19-04-12-03-33,0.058990973
4996.959003,16170410449,88151038959,17640937,17640937,-0.02,-5.07,0.91,4966.8,4966.8,4966.8,19-04-12-03-34,0.058268633
4995.499482,16142980825,88125291647,17640937,17640937,-0.16,-5.05,0.87,4966.08,4966.08,4966.08,19-04-12-03-35,0.049547703
4995.499482,16142980825,88125291647,17640937,17640937,-0.16,-5.05,0.87,4966.6,4966.6,4966.6,19-04-12-03-36,0.043268382
4993.893545,16112579560,88096961411,17640937,17640937,-0.19,-5.08,0.84,4966.6,4966.6,4966.6,19-04-12-03-37,0.040670727
4993.893545,16112579560,88096961411,17640937,17640937,-0.19,-5.08,0.84,4973.82,4973.82,4973.82,19-04-12-03-38,0.038795163
4993.893545,16112579560,88096961411,17640937,17640937,-0.19,-5.08,0.84,4973.33,4973.33,4973.33,19-04-12-03-39,0.041638745
4991.852956,16089591100,88060963514,17640937,17640937,-0.32,-5.08,0.79,4973.23,4973.23,4973.23,19-04-12-03-40,0.041638745
4991.852956,16089591100,88060963514,17640937,17640937,-0.32,-5.08,0.79,4976.55,4976.55,4976.55,19-04-12-03-41,0.039355976
4993.322816,16066983856,88087142875,17640987,17640987,-0.29,-5.05,0.82,4981.54,4981.54,4981.54,19-04-12-03-42,0.043218448
4993.322816,16066983856,88087142875,17640987,17640987,-0.29,-5.05,0.82,4981.47,4981.47,4981.47,19-04-12-03-43,0.041743331
4993.322816,16066983856,88087142875,17640987,17640987,-0.29,-5.05,0.82,4981.47,4981.47,4981.47,19-04-12-03-44,0.044483537
4996.71658,16047283541,88147012239,17640987,17640987,-0.24,-4.94,0.89,4980.58,4980.58,4980.58,19-04-12-03-45,0.044483537
4996.71658,16047283541,88147012239,17640987,17640987,-0.24,-4.94,0.89,4980.17,4980.17,4980.17,19-04-12-03-46,0.037042319
4996.71658,16047283541,88147012239,17640987,17640987,-0.24,-4.94,0.89,4978.87,4978.87,4978.87,19-04-12-03-47,0.05182284
5001.658045,16021846688,88234184542,17640987,17640987,-0.16,-4.8,0.98,4978.52,4978.52,4978.52,19-04-12-03-48,0.05182284
5001.658045,16021846688,88234184542,17640987,17640987,-0.16,-4.8,0.98,4979.63,4979.63,4979.63,19-04-12-03-49,0.05092233
5002.213542,15984164289,88243984069,17640987,17640987,-0.15,-4.79,0.99,4982.92,4982.92,4982.92,19-04-12-03-50,0.050512065
5002.213542,15984164289,88243984069,17640987,17640987,-0.15,-4.79,0.99,4986.57,4986.57,4986.57,19-04-12-03-51,0.052410799
5002.213542,15984164289,88243984069,17640987,17640987,-0.15,-4.79,0.99,4982.92,4982.92,4982.92,19-04-12-03-52,0.055005809
5003.574399,15958052564,88267990928,17640987,17640987,-0.12,-4.76,1.02,4995.31,4995.31,4995.31,19-04-12-03-53,0.043740038
5003.574399,15958052564,88267990928,17640987,17640987,-0.12,-4.76,1.02,4994.05,4994.05,4994.05,19-04-12-03-54,0.054993599
5002.39506,15943678653,88247186230,17640987,17640987,-0.16,-4.74,0.99,4995.5,4995.5,4995.5,19-04-12-03-55,0.057756588
5002.39506,15943678653,88247186230,17640987,17640987,-0.16,-4.74,0.99,4996.45,4996.45,4996.45,19-04-12-03-56,0.055161559
5002.39506,15943678653,88247186230,17640987,17640987,-0.16,-4.74,0.99,4996.45,4996.45,4996.45,19-04-12-03-57,0.057756588
5009.723025,15953564824,88376709249,17641037,17641037,-0.01,-4.55,1.13,4998.67,4998.67,4998.67,19-04-12-03-58,0.057756588
5009.723025,15953564824,88376709249,17641037,17641037,-0.01,-4.55,1.13,5001.17,5001.17,5001.17,19-04-12-03-59,0.057756588
5013.406283,15970459314,88441685738,17641037,17641037,0.07,-4.48,1.21,5005.12,5005.12,5005.12,19-04-12-04-00,0.061046062
5013.406283,15970459314,88441685738,17641037,17641037,0.07,-4.48,1.21,5007.64,5007.64,5007.64,19-04-12-04-01,0.065414084
5013.406283,15970459314,88441685738,17641037,17641037,0.07,-4.48,1.21,5008.54,5008.54,5008.54,19-04-12-04-02,0.061992645
5020.852718,15876902708,88573048572,17641037,17641037,0.23,-4.29,1.35,5006.18,5006.18,5006.18,19-04-12-04-03,0.068937089
5020.852718,15876902708,88573048572,17641037,17641037,0.23,-4.29,1.35,5005.05,5005.05,5005.05,19-04-12-04-04,0.067073925
5024.58433,15823335302,88638878070,17641037,17641037,0.3,-4.22,1.43,5006.55,5006.55,5006.55,19-04-12-04-05,0.061475469
5024.58433,15823335302,88638878070,17641037,17641037,0.3,-4.22,1.43,5006.48,5006.48,5006.48,19-04-12-04-06,0.061833574
5024.58433,15823335302,88638878070,17641037,17641037,0.3,-4.22,1.43,5006.23,5006.23,5006.23,19-04-12-04-07,0.053151819
5025.876977,15794517063,88661681705,17641037,17641037,0.36,-4.14,1.45,5003.24,5003.24,5003.24,19-04-12-04-08,0.06482684
5025.876977,15794517063,88661681705,17641037,17641037,0.36,-4.14,1.45,5003.59,5003.59,5003.59,19-04-12-04-09,0.052204849
5025.039412,15794644102,88646906190,17641037,17641037,0.34,-4.16,1.43,5003.15,5003.15,5003.15,19-04-12-04-10,0.052904287
5025.039412,15794644102,88646906190,17641037,17641037,0.34,-4.16,1.43,5003.17,5003.17,5003.17,19-04-12-04-11,0.053639069
5025.039412,15794644102,88646906190,17641037,17641037,0.34,-4.16,1.43,5003.59,5003.59,5003.59,19-04-12-04-12,0.06475018
5025.907204,15787768991,88662214936,17641037,17641037,0.39,-4.1,1.45,5003.66,5003.66,5003.66,19-04-12-04-13,0.06475018
5025.907204,15787768991,88662214936,17641037,17641037,0.39,-4.1,1.45,5004.19,5004.19,5004.19,19-04-12-04-14,0.06475018
5025.417293,15787343425,88653572411,17641037,17641037,0.38,-4.11,1.44,5009.71,5009.71,5009.71,19-04-12-04-15,0.061846449
5025.417293,15787343425,88653572411,17641037,17641037,0.38,-4.11,1.44,5011.39,5011.39,5011.39,19-04-12-04-16,0.06729112
5025.417293,15787343425,88653572411,17641037,17641037,0.38,-4.11,1.44,5012.61,5012.61,5012.61,19-04-12-04-17,0.069966225
5029.814629,15785191028,88731211366,17641050,17641050,0.5,-3.98,1.52,5012.61,5012.61,5012.61,19-04-12-04-18,0.073629671
5029.814629,15785191028,88731211366,17641050,17641050,0.5,-3.98,1.52,5018.24,5018.24,5018.24,19-04-12-04-19,0.083734341
5030.079331,15804387187,88735880982,17641050,17641050,0.5,-3.97,1.53,5022.02,5022.02,5022.02,19-04-12-04-20,0.088122425
5030.079331,15804387187,88735880982,17641050,17641050,0.5,-3.97,1.53,5021.02,5021.02,5021.02,19-04-12-04-21,0.086212017
5030.079331,15804387187,88735880982,17641050,17641050,0.5,-3.97,1.53,5019.1,5019.1,5019.1,19-04-12-04-22,0.091729125
5038.171861,15802495012,88878641712,17641050,17641050,0.71,-3.77,1.69,5019.31,5019.31,5019.31,19-04-12-04-23,0.090380167
5038.171861,15802495012,88878641712,17641050,17641050,0.71,-3.77,1.69,5020.7,5020.7,5020.7,19-04-12-04-24,0.088776292
5040.679705,15817854962,88922882711,17641050,17641050,0.76,-3.72,1.74,5023.61,5023.61,5023.61,19-04-12-04-25,0.091466483
5040.679705,15817854962,88922882711,17641050,17641050,0.76,-3.72,1.74,5020.84,5020.84,5020.84,19-04-12-04-26,0.085875966
5040.679705,15817854962,88922882711,17641050,17641050,0.76,-3.72,1.74,5020.84,5020.84,5020.84,19-04-12-04-27,0.089400367
5042.077532,15823901111,88947541846,17641050,17641050,0.83,-3.65,1.76,5023.34,5023.34,5023.34,19-04-12-04-28,0.092194129
5042.077532,15823901111,88947541846,17641050,17641050,0.83,-3.65,1.76,5020.91,5020.91,5020.91,19-04-12-04-29,0.092194129
5044.226574,15827324935,88985453197,17641050,17641050,0.88,-3.61,1.81,5020.91,5020.91,5020.91,19-04-12-04-30,0.092194129
5044.226574,15827324935,88985453197,17641050,17641050,0.88,-3.61,1.81,5020.91,5020.91,5020.91,19-04-12-04-31,0.087372494
5044.226574,15827324935,88985453197,17641050,17641050,0.88,-3.61,1.81,5023.13,5023.13,5023.13,19-04-12-04-32,0.064121059
5043.590531,15830532541,88974232731,17641050,17641050,0.89,-3.58,1.79,5021.79,5021.79,5021.79,19-04-12-04-33,0.064268365
5043.590531,15830532541,88974232731,17641050,17641050,0.89,-3.58,1.79,5022.08,5022.08,5022.08,19-04-12-04-34,0.06525711
5043.590531,15830532541,88974232731,17641050,17641050,0.89,-3.58,1.79,5021.69,5021.69,5021.69,19-04-12-04-35,0.064268365
5043.994793,15831496630,88981364338,17641050,17641050,0.9,-3.57,1.8,5021.46,5021.46,5021.46,19-04-12-04-36,0.06525711
5043.994793,15831496630,88981364338,17641050,17641050,0.9,-3.57,1.8,5019.57,5019.57,5019.57,19-04-12-04-37,0.064268365
5041.774172,15821440186,88942250754,17641062,17641062,0.86,-3.57,1.74,5018.01,5018.01,5018.01,19-04-12-04-38,0.059007423
5041.774172,15821440186,88942250754,17641062,17641062,0.86,-3.57,1.74,5018.15,5018.15,5018.15,19-04-12-04-39,0.063933002
5041.774172,15821440186,88942250754,17641062,17641062,0.86,-3.57,1.74,5018.15,5018.15,5018.15,19-04-12-04-40,0.067298669
5041.643854,15816264680,88939951818,17641062,17641062,0.86,-3.57,1.74,5014.4,5014.4,5014.4,19-04-12-04-41,0.067298669
5041.643854,15816264680,88939951818,17641062,17641062,0.86,-3.57,1.74,5011.27,5011.27,5011.27,19-04-12-04-42,0.068781773
5038.628099,15801124636,88886750685,17641062,17641062,0.8,-3.59,1.67,5011.69,5011.69,5011.69,19-04-12-04-43,0.068781773
5038.628099,15801124636,88886750685,17641062,17641062,0.8,-3.59,1.67,5015.76,5015.76,5015.76,19-04-12-04-44,0.067770276
5038.628099,15801124636,88886750685,17641062,17641062,0.8,-3.59,1.67,5018.37,5018.37,5018.37,19-04-12-04-45,0.066788098
5037.961767,15798843180,88874995884,17641062,17641062,0.78,-3.6,1.66,5017.69,5017.69,5017.69,19-04-12-04-46,0.053691126
5037.961767,15798843180,88874995884,17641062,17641062,0.78,-3.6,1.66,5015.95,5015.95,5015.95,19-04-12-04-47,0.053691126
5036.667329,15795072472,88852160628,17641062,17641062,0.7,-3.59,1.62,5016.42,5016.42,5016.42,19-04-12-04-48,0.052492973
5036.667329,15795072472,88852160628,17641062,17641062,0.7,-3.59,1.62,5016.42,5016.42,5016.42,19-04-12-04-49,0.052934913
5036.667329,15795072472,88852160628,17641062,17641062,0.7,-3.59,1.62,5012.24,5012.24,5012.24,19-04-12-04-50,0.056358408
5038.380257,15798188023,88882378487,17641062,17641062,0.64,-3.52,1.65,5011.77,5011.77,5011.77,19-04-12-04-51,0.054895412
5038.380257,15798188023,88882378487,17641062,17641062,0.64,-3.52,1.65,5010.24,5010.24,5010.24,19-04-12-04-52,0.062181886
5036.051478,15783231999,88841296367,17641062,17641062,0.59,-3.56,1.6,5010.48,5010.48,5010.48,19-04-12-04-53,0.06822543
5036.051478,15783231999,88841296367,17641062,17641062,0.59,-3.56,1.6,5012.1,5012.1,5012.1,19-04-12-04-54,0.064686128
5036.051478,15783231999,88841296367,17641062,17641062,0.59,-3.56,1.6,5011.3,5011.3,5011.3,19-04-12-04-55,0.06822543
5034.44529,15777826199,88812961491,17641062,17641062,0.45,-3.55,1.56,5011.81,5011.81,5011.81,19-04-12-04-56,0.069982187
5034.44529,15777826199,88812961491,17641062,17641062,0.45,-3.55,1.56,5015,5015,5015,19-04-12-04-57,0.066166866
5036.298387,15778484395,88845717559,17641075,17641075,0.49,-3.52,1.6,5015.38,5015.38,5015.38,19-04-12-04-58,0.067049091
5036.298387,15778484395,88845717559,17641075,17641075,0.49,-3.52,1.6,5016.18,5016.18,5016.18,19-04-12-04-59,0.059587919
5036.298387,15778484395,88845717559,17641075,17641075,0.49,-3.52,1.6,5016.18,5016.18,5016.18,19-04-12-05-00,0.058736661
5036.894304,15786105991,88856230189,17641075,17641075,0.41,-3.47,1.6,5021.33,5021.33,5021.33,19-04-12-05-01,0.058099596
5036.894304,15786105991,88856230189,17641075,17641075,0.41,-3.47,1.6,5021.33,5021.33,5021.33,19-04-12-05-02,0.058884726
5039.389427,15669712203,88900246834,17641075,17641075,0.46,-3.43,1.65,5021.15,5021.15,5021.15,19-04-12-05-03,0.052994258
5039.389427,15669712203,88900246834,17641075,17641075,0.46,-3.43,1.65,5021.15,5021.15,5021.15,19-04-12-05-04,0.053813746
5039.389427,15669712203,88900246834,17641075,17641075,0.46,-3.43,1.65,5019.31,5019.31,5019.31,19-04-12-05-05,0.051786719
5041.206103,15666792909,88932294955,17641075,17641075,0.41,-3.36,1.68,5018.35,5018.35,5018.35,19-04-12-05-06,0.051096229
5041.206103,15666792909,88932294955,17641075,17641075,0.41,-3.36,1.68,5017.13,5017.13,5017.13,19-04-12-05-07,0.036132691
5039.971217,15663468301,88910510240,17641075,17641075,0.39,-3.39,1.65,5012.45,5012.45,5012.45,19-04-12-05-08,0.037336118
5039.971217,15663468301,88910510240,17641075,17641075,0.39,-3.39,1.65,5012,5012,5012,19-04-12-05-09,0.037821002
5039.971217,15663468301,88910510240,17641075,17641075,0.39,-3.39,1.65,5010,5010,5010,19-04-12-05-10,0.034631881
5038.373754,15653133408,88882329272,17641075,17641075,0.24,-3.4,1.61,5010.26,5010.26,5010.26,19-04-12-05-11,0.034204327
5038.373754,15653133408,88882329272,17641075,17641075,0.24,-3.4,1.61,5009.05,5009.05,5009.05,19-04-12-05-12,0.025671393
5038.373754,15653133408,88882329272,17641075,17641075,0.24,-3.4,1.61,5010.52,5010.52,5010.52,19-04-12-05-13,0.031638112
5037.426618,15651754977,88865620775,17641075,17641075,0.22,-3.42,1.59,5011.01,5011.01,5011.01,19-04-12-05-14,0.028741146
5037.426618,15651754977,88865620775,17641075,17641075,0.22,-3.42,1.59,5011.01,5011.01,5011.01,19-04-12-05-15,0.025471103
5035.470109,15644933092,88831105861,17641075,17641075,0.08,-3.44,1.55,5011.01,5011.01,5011.01,19-04-12-05-16,0.029431917
5035.470109,15644933092,88831105861,17641075,17641075,0.08,-3.44,1.55,5006.86,5006.86,5006.86,19-04-12-05-17,0.027082337
5035.470109,15644933092,88831105861,17641075,17641075,0.08,-3.44,1.55,5005.08,5005.08,5005.08,19-04-12-05-18,0.025746892
5034.365765,15630952382,88811684456,17641087,17641087,0.05,-3.46,1.52,5003.34,5003.34,5003.34,19-04-12-05-19,0.025746892
5034.365765,15630952382,88811684456,17641087,17641087,0.05,-3.46,1.52,4999.03,4999.03,4999.03,19-04-12-05-20,0.031750096
5031.671336,15618376895,88764151793,17641087,17641087,-0.06,-3.52,1.46,4998.89,4998.89,4998.89,19-04-12-05-21,0.029628658
5031.671336,15618376895,88764151793,17641087,17641087,-0.06,-3.52,1.46,4999.68,4999.68,4999.68,19-04-12-05-22,0.03137876
5031.671336,15618376895,88764151793,17641087,17641087,-0.06,-3.52,1.46,5002.49,5002.49,5002.49,19-04-12-05-23,0.028485077
5032.57079,15618847065,88780019144,17641087,17641087,-0.05,-3.5,1.48,4999.69,4999.69,4999.69,19-04-12-05-24,0.037419941
5032.57079,15618847065,88780019144,17641087,17641087,-0.05,-3.5,1.48,4999.69,4999.69,4999.69,19-04-12-05-25,0.037295297
5025.973945,15618525711,88663643624,17641087,17641087,-0.23,-3.63,1.34,4998.05,4998.05,4998.05,19-04-12-05-26,0.041572039
5025.973945,15618525711,88663643624,17641087,17641087,-0.23,-3.63,1.34,4999.19,4999.19,4999.19,19-04-12-05-27,0.038549327
5025.973945,15618525711,88663643624,17641087,17641087,-0.23,-3.63,1.34,4999.31,4999.31,4999.31,19-04-12-05-28,0.035429198
5025.505486,15620354776,88655379498,17641087,17641087,-0.24,-3.64,1.33,4998.01,4998.01,4998.01,19-04-12-05-29,0.035429198
5025.505486,15620354776,88655379498,17641087,17641087,-0.24,-3.64,1.33,4998.01,4998.01,4998.01,19-04-12-05-30,0.034266917
5025.598082,15614027303,88657012997,17641087,17641087,-0.28,-3.64,1.32,4998.8,4998.8,4998.8,19-04-12-05-31,0.031356231
5025.598082,15614027303,88657012997,17641087,17641087,-0.28,-3.64,1.32,4997.91,4997.91,4997.91,19-04-12-05-32,0.035680431
5025.598082,15614027303,88657012997,17641087,17641087,-0.28,-3.64,1.32,4997.43,4997.43,4997.43,19-04-12-05-33,0.033151941
5025.391602,15607290041,88653370466,17641087,17641087,-0.29,-3.65,1.32,4999.89,4999.89,4999.89,19-04-12-05-34,0.03402436
5025.391602,15607290041,88653370466,17641087,17641087,-0.29,-3.65,1.32,4999.72,4999.72,4999.72,19-04-12-05-35,0.030307881
5024.208111,15609877573,88632492394,17641087,17641087,-0.34,-3.68,1.28,4999.66,4999.66,4999.66,19-04-12-05-36,0.036803727
5024.208111,15609877573,88632492394,17641087,17641087,-0.34,-3.68,1.28,4999.66,4999.66,4999.66,19-04-12-05-37,0.035509334
5024.208111,15609877573,88632492394,17641087,17641087,-0.34,-3.68,1.28,4998.12,4998.12,4998.12,19-04-12-05-38,0.035448834
5022.486173,15603480834,88602306383,17641125,17641125,-0.37,-3.71,1.25,4999.24,4999.24,4999.24,19-04-12-05-39,0.027314831
5022.486173,15603480834,88602306383,17641125,17641125,-0.37,-3.71,1.25,4999.24,4999.24,4999.24,19-04-12-05-40,0.020325377
5023.278065,15605249758,88616276246,17641125,17641125,-0.34,-3.71,1.25,4999.62,4999.62,4999.62,19-04-12-05-41,0.026173279
5023.278065,15605249758,88616276246,17641125,17641125,-0.34,-3.71,1.25,4998.29,4998.29,4998.29,19-04-12-05-42,0.026536797
5023.278065,15605249758,88616276246,17641125,17641125,-0.34,-3.71,1.25,4997.9,4997.9,4997.9,19-04-12-05-43,0.034592352
5021.967877,15603196616,88593163067,17641125,17641125,-0.37,-3.74,1.23,4996.62,4996.62,4996.62,19-04-12-05-44,0.038009146
5021.967877,15603196616,88593163067,17641125,17641125,-0.37,-3.74,1.23,4994.87,4994.87,4994.87,19-04-12-05-45,0.039585618
5015.078811,15620707596,88471632185,17641125,17641125,-0.48,-3.88,1.08,4995.12,4995.12,4995.12,19-04-12-05-46,0.039585618
5015.078811,15620707596,88471632185,17641125,17641125,-0.48,-3.88,1.08,4995.08,4995.08,4995.08,19-04-12-05-47,0.033374198
5015.078811,15620707596,88471632185,17641125,17641125,-0.48,-3.88,1.08,4995.08,4995.08,4995.08,19-04-12-05-48,0.036113396
5022.96093,15605106270,88610681640,17641125,17641125,-0.32,-3.73,1.24,4996.56,4996.56,4996.56,19-04-12-05-49,0.036622035
5022.96093,15605106270,88610681640,17641125,17641125,-0.32,-3.73,1.24,4996.56,4996.56,4996.56,19-04-12-05-50,0.04030538
5019.395436,15591449604,88547782303,17641125,17641125,-0.38,-3.8,1.15,4995.78,4995.78,4995.78,19-04-12-05-51,0.041594293
5019.395436,15591449604,88547782303,17641125,17641125,-0.38,-3.8,1.15,4995.78,4995.78,4995.78,19-04-12-05-52,0.047484178
5019.395436,15591449604,88547782303,17641125,17641125,-0.38,-3.8,1.15,4994.61,4994.61,4994.61,19-04-12-05-53,0.046824675
5016.827846,15597459188,88502487136,17641125,17641125,-0.43,-3.85,1.1,4993.54,4993.54,4993.54,19-04-12-05-54,0.046824675
5016.827846,15597459188,88502487136,17641125,17641125,-0.43,-3.85,1.1,4992.21,4992.21,4992.21,19-04-12-05-55,0.048929052
5017.795377,15599090688,88519555468,17641125,17641125,-0.4,-3.84,1.11,4993.54,4993.54,4993.54,19-04-12-05-56,0.047606646
5017.795377,15599090688,88519555468,17641125,17641125,-0.4,-3.84,1.11,4993.04,4993.04,4993.04,19-04-12-05-57,0.042342261
5017.795377,15599090688,88519555468,17641125,17641125,-0.4,-3.84,1.11,4995.69,4995.69,4995.69,19-04-12-05-58,0.044305224
5017.133868,15598468993,88508011134,17641150,17641150,-0.42,-3.85,1.1,4995.69,4995.69,4995.69,19-04-12-05-59,0.044228267
5017.133868,15598468993,88508011134,17641150,17641150,-0.42,-3.85,1.1,5004.17,5004.17,5004.17,19-04-12-06-00,0.049638557
5017.133868,15598468993,88508011134,17641150,17641150,-0.42,-3.85,1.1,5007.24,5007.24,5007.24,19-04-12-06-01,0.053060058
5019.846818,15614653270,88555870693,17641150,17641150,-0.36,-3.8,1.14,5005.72,5005.72,5005.72,19-04-12-06-02,0.05234303
5019.846818,15614653270,88555870693,17641150,17641150,-0.36,-3.8,1.14,5008.69,5008.69,5008.69,19-04-12-06-03,0.051645123
5020.046838,15527303740,88559399271,17641150,17641150,-0.35,-3.8,1.14,5008.69,5008.69,5008.69,19-04-12-06-04,0.052978456
